Subject,Session,Trial,Trigger,Vividness
s012,session_2,112,25,5
s012,session_2,113,37,5
s012,session_2,114,41,5
s012,session_2,115,34,5
s012,session_2,116,23,5
s012,session_2,117,23,5
s012,session_2,118,40,5
s012,session_2,119,22,4
s012,session_2,120,38,5
s012,session_2,121,33,5
s012,session_2,122,29,5
s012,session_2,123,44,5
s012,session_2,124,46,5
s012,session_2,125,26,5
s012,session_2,126,39,5
s012,session_2,127,22,5
s012,session_2,128,36,5
s012,session_2,129,31,5
s012,session_2,130,21,5
s012,session_2,131,23,5
s012,session_2,132,45,5
s012,session_2,133,22,5
s012,session_2,134,35,5
s012,session_2,135,27,5
s012,session_2,136,28,5
s012,session_2,137,25,5
s012,session_2,138,23,5
s012,session_2,139,34,5
s012,session_2,140,22,5
s012,session_2,141,27,5
s012,session_2,142,29,5
s012,session_2,143,39,5
s012,session_2,144,33,5
s012,session_2,145,35,5
s012,session_2,146,33,5
s012,session_2,147,21,5
s012,session_2,148,30,5
s012,session_2,149,47,5
s012,session_2,150,22,5
s012,session_2,151,30,5
s012,session_2,152,40,5
s012,session_2,153,34,5
s012,session_2,154,22,5
s012,session_2,155,28,5
s012,session_2,156,26,5
s012,session_2,157,43,5
s012,session_2,158,32,5
s012,session_2,159,42,5
s012,session_2,160,26,5
s012,session_2,161,23,5
s012,session_2,162,27,5
s012,session_2,163,23,5
s012,session_2,164,35,5
s012,session_2,165,24,5
s012,session_2,166,23,5
s012,session_2,167,38,5
s012,session_2,168,46,5
s012,session_2,169,29,5
s012,session_2,170,28,5
s012,session_2,171,32,5
s012,session_2,172,25,5
s012,session_2,173,24,5
s012,session_2,174,23,5
s012,session_2,175,37,5
s012,session_2,176,30,5
s012,session_2,177,31,5
s012,session_2,178,31,5
s012,session_2,179,41,5
s012,session_2,180,25,5
s012,session_2,181,31,5
s012,session_2,182,36,5
s012,session_2,183,21,5
s012,session_2,184,42,5
s012,session_2,185,23,5
s012,session_2,186,44,4
s012,session_2,187,21,5
s012,session_2,188,45,5
s012,session_2,189,40,5
s012,session_2,190,44,5
s012,session_2,191,24,5
s012,session_2,192,21,5
s013,session_1,1,26,5
s013,session_1,2,32,5
s013,session_1,3,25,1
s013,session_1,4,21,4
s013,session_1,5,45,5
s013,session_1,6,24,5
s013,session_1,7,42,4
s013,session_1,8,34,2
s013,session_1,9,31,5
s013,session_1,10,33,5
s013,session_1,11,22,5
s013,session_1,12,28,4
s013,session_1,13,23,2
s013,session_1,14,22,4
s013,session_1,15,31,5
s013,session_1,16,23,5
s013,session_1,17,43,5
s013,session_1,18,23,5
s013,session_1,19,23,5
s013,session_1,20,25,4
s013,session_1,21,23,5
s013,session_1,22,22,5
s013,session_1,23,35,5
s013,session_1,24,36,5
s013,session_1,25,22,4
s013,session_1,26,26,5
s013,session_1,27,24,5
s013,session_1,28,34,5
s013,session_1,29,37,5
s013,session_1,30,40,5
s013,session_1,31,21,4
s013,session_1,32,29,4
s013,session_1,33,33,5
s013,session_1,34,44,5
s013,session_1,35,27,5
s013,session_1,36,47,5
s013,session_1,37,30,4
s013,session_1,38,32,5
s013,session_1,39,33,4
s013,session_1,40,28,5
s013,session_1,41,39,5
s013,session_1,42,22,5
s013,session_1,43,38,5
s013,session_1,44,24,4
s013,session_1,45,29,5
s013,session_1,46,23,5
s013,session_1,47,46,5
s013,session_1,48,30,5
s013,session_1,49,41,5
s013,session_1,50,22,5
s013,session_1,51,44,5
s013,session_1,52,28,5
s013,session_1,53,47,5
s013,session_1,54,33,5
s013,session_1,55,43,5
s013,session_1,56,21,5
s013,session_1,57,46,5
s013,session_1,58,45,5
s013,session_1,59,28,5
s013,session_1,60,38,4
s013,session_1,61,26,5
s013,session_1,62,22,5
s013,session_1,63,36,5
s013,session_1,64,21,4
s013,session_1,65,23,5
s013,session_1,66,29,4
s013,session_1,67,23,5
s013,session_1,68,29,5
s013,session_1,69,23,5
s013,session_1,70,32,5
s013,session_1,71,24,5
s013,session_1,72,40,5
s013,session_1,73,30,4
s013,session_1,74,27,1
s013,session_1,75,23,5
s013,session_1,76,34,5
s013,session_1,77,30,4
s013,session_1,78,25,5
s013,session_1,79,41,5
s013,session_1,80,29,5
s013,session_1,81,30,5
s013,session_1,82,23,5
s013,session_1,83,24,5
s013,session_1,84,39,5
s013,session_1,85,21,5
s013,session_1,86,43,5
s013,session_1,87,35,5
s013,session_1,88,32,4
s013,session_1,89,22,5
s013,session_1,90,35,5
s013,session_1,91,25,5
s013,session_1,92,27,5
s013,session_1,93,32,5
s013,session_1,94,42,5
s013,session_1,95,23,5
s013,session_1,96,33,3
s013,session_1,97,37,5
s013,session_1,98,34,3
s013,session_1,99,28,2
s013,session_1,100,31,5
s013,session_1,101,26,5
s013,session_1,102,31,5
s013,session_1,103,37,4
s013,session_1,104,23,3
s013,session_1,105,22,5
s013,session_1,106,27,4
s013,session_1,107,26,4
s013,session_1,108,24,4
s013,session_1,109,45,5
s013,session_1,110,33,5
s013,session_1,111,21,5
s013,session_1,112,41,4
s013,session_1,113,44,4
s013,session_1,114,38,4
s013,session_1,115,36,2
s013,session_1,116,31,4
s013,session_1,117,23,4
s013,session_1,118,30,4
s013,session_1,119,23,5
s013,session_1,120,42,5
s013,session_1,121,34,3
s013,session_1,122,23,5
s013,session_1,123,28,5
s013,session_1,124,31,5
s013,session_1,125,25,2
s013,session_1,126,34,3
s013,session_1,127,27,5
s013,session_1,128,21,5
s013,session_1,129,35,4
s013,session_1,130,25,4
s013,session_1,131,40,3
s013,session_1,132,26,5
s013,session_1,133,29,5
s013,session_1,134,21,5
s013,session_1,135,32,4
s013,session_1,136,33,5
s013,session_1,137,23,5
s013,session_1,138,34,5
s013,session_1,139,32,5
s013,session_1,140,39,5
s013,session_1,141,23,2
s013,session_1,142,24,5
s013,session_1,143,22,5
s013,session_1,144,42,5
s013,session_1,145,22,3
s013,session_1,146,30,3
s013,session_1,147,34,5
s013,session_1,148,39,3
s013,session_1,149,23,5
s013,session_1,150,21,4
s013,session_1,151,23,4
s013,session_1,152,37,5
s013,session_1,153,46,5
s013,session_1,154,23,5
s013,session_1,155,43,5
s013,session_1,156,44,4
s013,session_1,157,32,3
s013,session_1,158,33,5
s013,session_1,159,35,4
s013,session_1,160,26,5
s013,session_1,161,47,5
s013,session_1,162,35,5
s013,session_1,163,45,5
s013,session_1,164,29,5
s013,session_1,165,25,5
s013,session_1,166,22,5
s013,session_1,167,25,4
s013,session_1,168,31,3
s013,session_1,169,30,4
s013,session_1,170,46,4
s013,session_1,171,28,5
s013,session_1,172,29,4
s013,session_1,173,38,5
s013,session_1,174,40,5
s013,session_1,175,26,4
s013,session_1,176,21,5
s013,session_1,177,27,3
s013,session_1,178,35,3
s013,session_1,179,24,5
s013,session_1,180,23,3
s013,session_1,181,23,3
s013,session_1,182,27,4
s013,session_1,183,41,5
s013,session_1,184,36,5
s013,session_1,185,28,5
s013,session_1,186,23,5
s013,session_1,187,31,5
s013,session_1,188,21,5
s013,session_1,189,35,5
s013,session_1,190,27,5
s013,session_1,191,21,5
s013,session_1,192,47,5
s013,session_2,1,24,5
s013,session_2,2,29,5
s013,session_2,3,31,5
s013,session_2,4,23,5
s013,session_2,5,22,5
s013,session_2,6,29,5
s013,session_2,7,44,4
s013,session_2,8,30,5
s013,session_2,9,23,5
s013,session_2,10,33,5
s013,session_2,11,26,4
s013,session_2,12,37,5
s013,session_2,13,24,5
s013,session_2,14,21,4
s013,session_2,15,45,2
s013,session_2,16,32,5
s013,session_2,17,33,3
s013,session_2,18,41,5
s013,session_2,19,32,3
s013,session_2,20,36,3
s013,session_2,21,47,4
s013,session_2,22,22,5
s013,session_2,23,34,5
s013,session_2,24,21,4
s013,session_2,25,42,4
s013,session_2,26,28,4
s013,session_2,27,27,5
s013,session_2,28,22,5
s013,session_2,29,22,5
s013,session_2,30,28,5
s013,session_2,31,21,4
s013,session_2,32,25,5
s013,session_2,33,30,5
s013,session_2,34,34,5
s013,session_2,35,43,5
s013,session_2,36,30,4
s013,session_2,37,35,3
s013,session_2,38,23,5
s013,session_2,39,46,4
s013,session_2,40,23,4
s013,session_2,41,26,4
s013,session_2,42,27,5
s013,session_2,43,26,4
s013,session_2,44,27,4
s013,session_2,45,25,5
s013,session_2,46,23,2
s013,session_2,47,39,4
s013,session_2,48,35,5
s013,session_2,49,31,4
s013,session_2,50,25,5
s013,session_2,51,29,5
s013,session_2,52,27,4
s013,session_2,53,23,4
s013,session_2,54,37,4
s013,session_2,55,39,5
s013,session_2,56,45,4
s013,session_2,57,26,4
s013,session_2,58,29,4
s013,session_2,59,35,2
s013,session_2,60,32,4
s013,session_2,61,22,4
s013,session_2,62,35,4
s013,session_2,63,26,3
s013,session_2,64,44,5
s013,session_2,65,31,5
s013,session_2,66,42,5
s013,session_2,67,24,3
s013,session_2,68,34,5
s013,session_2,69,25,4
s013,session_2,70,38,5
s013,session_2,71,31,5
s013,session_2,72,32,4
s013,session_2,73,33,5
s013,session_2,74,27,5
s013,session_2,75,28,4
s013,session_2,76,23,5
s013,session_2,77,33,4
s013,session_2,78,23,5
s013,session_2,79,21,5
s013,session_2,80,24,5
s013,session_2,81,39,5
s013,session_2,82,28,3
s013,session_2,83,23,5
s013,session_2,84,34,4
s013,session_2,85,30,5
s013,session_2,86,46,5
s013,session_2,87,41,3
s013,session_2,88,44,5
s013,session_2,89,23,5
s013,session_2,90,30,5
s013,session_2,91,33,5
s013,session_2,92,21,4
s013,session_2,93,40,4
s013,session_2,94,22,4
s013,session_2,95,43,4
s013,session_2,96,21,2
s013,session_2,97,36,3
s013,session_2,98,47,4
s013,session_2,99,32,5
s013,session_2,100,22,4
s013,session_2,101,42,4
s013,session_2,102,23,4
s013,session_2,103,31,4
s013,session_2,104,47,4
s013,session_2,105,21,5
s013,session_2,106,23,5
s013,session_2,107,23,5
s013,session_2,108,46,5
s013,session_2,109,24,4
s013,session_2,110,34,5
s013,session_2,111,43,4
s013,session_2,112,31,4
s013,session_2,113,21,4
s013,session_2,114,28,5
s013,session_2,115,27,5
s013,session_2,116,24,5
s013,session_2,117,23,5
s013,session_2,118,21,5
s013,session_2,119,22,5
s013,session_2,120,34,4
s013,session_2,121,30,4
s013,session_2,122,29,5
s013,session_2,123,35,5
s013,session_2,124,29,3
s013,session_2,125,40,4
s013,session_2,126,25,4
s013,session_2,127,22,5
s013,session_2,128,26,5
s013,session_2,129,41,5
s013,session_2,130,32,5
s013,session_2,131,23,5
s013,session_2,132,45,4
s013,session_2,133,23,4
s013,session_2,134,35,3
s013,session_2,135,28,5
s013,session_2,136,23,5
s013,session_2,137,36,5
s013,session_2,138,35,5
s013,session_2,139,24,5
s013,session_2,140,28,5
s013,session_2,141,36,4
s013,session_2,142,29,4
s013,session_2,143,40,5
s013,session_2,144,22,5
s013,session_2,145,34,4
s013,session_2,146,22,5
s013,session_2,147,27,3
s013,session_2,148,37,4
s013,session_2,149,32,4
s013,session_2,150,23,5
s013,session_2,151,31,5
s013,session_2,152,33,5
s013,session_2,153,28,2
s013,session_2,154,27,5
s013,session_2,155,43,5
s013,session_2,156,31,4
s013,session_2,157,23,4
s013,session_2,158,22,4
s013,session_2,159,25,4
s013,session_2,160,29,4
s013,session_2,161,35,4
s013,session_2,162,21,5
s013,session_2,163,26,4
s013,session_2,164,23,4
s013,session_2,165,30,4
s013,session_2,166,47,4
s013,session_2,167,46,4
s013,session_2,168,21,5
s013,session_2,169,44,5
s013,session_2,170,23,4
s013,session_2,171,39,5
s013,session_2,172,42,4
s013,session_2,173,21,5
s013,session_2,174,24,5
s013,session_2,175,41,4
s013,session_2,176,25,5
s013,session_2,177,26,5
s013,session_2,178,34,5
s013,session_2,179,30,5
s013,session_2,180,25,5
s013,session_2,181,33,4
s013,session_2,182,32,5
s013,session_2,183,23,4
s013,session_2,184,33,4
s013,session_2,185,23,5
s013,session_2,186,38,5
s013,session_2,187,37,5
s013,session_2,188,45,5
s013,session_2,189,23,5
s013,session_2,190,40,5
s013,session_2,191,38,5
s013,session_2,192,38,3
s014,session_1,1,21,4
s014,session_1,2,34,5
s014,session_1,3,25,3
s014,session_1,4,33,5
s014,session_1,5,38,4
s014,session_1,6,28,3
s014,session_1,7,26,5
s014,session_1,8,32,5
s014,session_1,9,24,5
s014,session_1,10,27,5
s014,session_1,11,29,5
s014,session_1,12,32,5
s014,session_1,13,24,5
s014,session_1,14,22,3
s014,session_1,15,45,4
s014,session_1,16,39,5
s014,session_1,17,25,5
s014,session_1,18,43,4
s014,session_1,19,23,5
s014,session_1,20,27,5
s014,session_1,21,41,4
s014,session_1,22,24,5
s014,session_1,23,31,5
s014,session_1,24,44,4
s014,session_1,25,23,5
s014,session_1,26,35,5
s014,session_1,27,36,5
s014,session_1,28,30,5
s014,session_1,29,31,5
s014,session_1,30,40,5
s014,session_1,31,35,5
s014,session_1,32,42,4
s014,session_1,33,32,5
s014,session_1,34,37,4
s014,session_1,35,22,4
s014,session_1,36,34,5
s014,session_1,37,23,5
s014,session_1,38,23,5
s014,session_1,39,46,5
s014,session_1,40,29,5
s014,session_1,41,22,5
s014,session_1,42,23,5
s014,session_1,43,29,5
s014,session_1,44,31,5
s014,session_1,45,47,4
s014,session_1,46,26,5
s014,session_1,47,30,5
s014,session_1,48,33,5
s014,session_1,49,21,4
s014,session_1,50,23,5
s014,session_1,51,28,5
s014,session_1,52,41,4
s014,session_1,53,29,3
s014,session_1,54,27,4
s014,session_1,55,32,3
s014,session_1,56,23,5
s014,session_1,57,31,5
s014,session_1,58,36,4
s014,session_1,59,31,5
s014,session_1,60,21,5
s014,session_1,61,35,5
s014,session_1,62,25,5
s014,session_1,63,22,4
s014,session_1,64,38,5
s014,session_1,65,30,5
s014,session_1,66,23,5
s014,session_1,67,37,5
s014,session_1,68,23,5
s014,session_1,69,28,5
s014,session_1,70,40,5
s014,session_1,71,21,5
s014,session_1,72,34,5
s014,session_1,73,21,5
s014,session_1,74,45,4
s014,session_1,75,30,3
s014,session_1,76,43,5
s014,session_1,77,38,5
s014,session_1,78,39,4
s014,session_1,79,44,5
s014,session_1,80,26,5
s014,session_1,81,24,5
s014,session_1,82,27,5
s014,session_1,83,47,5
s014,session_1,84,46,5
s014,session_1,85,33,5
s014,session_1,86,34,5
s014,session_1,87,23,5
s014,session_1,88,36,5
s014,session_1,89,33,5
s014,session_1,90,23,5
s014,session_1,91,23,5
s014,session_1,92,42,4
s014,session_1,93,32,5
s014,session_1,94,25,5
s014,session_1,95,26,5
s014,session_1,96,22,4
s014,session_1,97,24,5
s014,session_1,98,22,4
s014,session_1,99,30,5
s014,session_1,100,32,5
s014,session_1,101,35,5
s014,session_1,102,29,5
s014,session_1,103,26,5
s014,session_1,104,47,2
s014,session_1,105,22,5
s014,session_1,106,23,5
s014,session_1,107,27,5
s014,session_1,108,37,5
s014,session_1,109,46,5
s014,session_1,110,40,5
s014,session_1,111,27,5
s014,session_1,112,21,5
s014,session_1,113,23,5
s014,session_1,114,39,5
s014,session_1,115,42,3
s014,session_1,116,28,5
s014,session_1,117,29,5
s014,session_1,118,25,5
s014,session_1,119,31,5
s014,session_1,120,28,5
s014,session_1,121,23,5
s014,session_1,122,23,5
s014,session_1,123,35,5
s014,session_1,124,34,5
s014,session_1,125,26,5
s014,session_1,126,34,5
s014,session_1,127,21,5
s014,session_1,128,24,5
s014,session_1,129,22,4
s014,session_1,130,44,4
s014,session_1,131,45,4
s014,session_1,132,23,5
s014,session_1,133,21,5
s014,session_1,134,22,5
s014,session_1,135,33,5
s014,session_1,136,45,5
s014,session_1,137,25,5
s014,session_1,138,46,4
s014,session_1,139,24,3
s014,session_1,140,23,5
s014,session_1,141,36,5
s014,session_1,142,33,5
s014,session_1,143,24,5
s014,session_1,144,34,3
s014,session_1,145,47,5
s014,session_1,146,21,3
s014,session_1,147,22,4
s014,session_1,148,30,5
s014,session_1,149,23,5
s014,session_1,150,31,5
s014,session_1,151,27,5
s014,session_1,152,32,5
s014,session_1,153,28,3
s014,session_1,154,43,1
s014,session_1,155,23,3
s014,session_1,156,44,4
s014,session_1,157,34,5
s014,session_1,158,22,3
s014,session_1,159,33,5
s014,session_1,160,25,5
s014,session_1,161,40,4
s014,session_1,162,22,4
s014,session_1,163,39,3
s014,session_1,164,29,5
s014,session_1,165,29,5
s014,session_1,166,21,3
s014,session_1,167,28,5
s014,session_1,168,41,4
s014,session_1,169,42,4
s014,session_1,170,41,5
s014,session_1,171,23,3
s014,session_1,172,32,5
s014,session_1,173,31,5
s014,session_1,174,37,4
s014,session_1,175,35,5
s014,session_1,176,21,3
s014,session_1,177,27,5
s014,session_1,178,25,5
s014,session_1,179,26,5
s014,session_1,180,33,5
s014,session_1,181,43,4
s014,session_1,182,23,5
s014,session_1,183,38,5
s014,session_1,184,23,5
s014,session_1,185,30,5
s014,session_1,186,35,5
s014,session_1,187,26,5
s014,session_1,188,30,5
s014,session_1,189,21,3
s014,session_1,190,28,5
s014,session_1,191,23,4
s014,session_1,192,35,5
s014,session_2,1,35,5
s014,session_2,2,34,5
s014,session_2,3,44,5
s014,session_2,4,25,5
s014,session_2,5,28,5
s014,session_2,6,24,5
s014,session_2,7,42,5
s014,session_2,8,40,5
s014,session_2,9,47,5
s014,session_2,10,23,5
s014,session_2,11,44,5
s014,session_2,12,27,5
s014,session_2,13,33,5
s014,session_2,14,21,5
s014,session_2,15,26,5
s014,session_2,16,23,5
s014,session_2,17,41,5
s014,session_2,18,43,5
s014,session_2,19,30,5
s014,session_2,20,27,5
s014,session_2,21,26,5
s014,session_2,22,29,5
s014,session_2,23,29,5
s014,session_2,24,23,5
s014,session_2,25,21,5
s014,session_2,26,31,5
s014,session_2,27,23,5
s014,session_2,28,33,5
s014,session_2,29,24,5
s014,session_2,30,35,5
s014,session_2,31,32,5
s014,session_2,32,38,5
s014,session_2,33,21,5
s014,session_2,34,31,5
s014,session_2,35,22,5
s014,session_2,36,28,5
s014,session_2,37,23,5
s014,session_2,38,34,5
s014,session_2,39,21,5
s014,session_2,40,36,5
s014,session_2,41,23,5
s014,session_2,42,29,5
s014,session_2,43,46,5
s014,session_2,44,32,5
s014,session_2,45,25,5
s014,session_2,46,22,5
s014,session_2,47,37,5
s014,session_2,48,32,5
s014,session_2,49,39,5
s014,session_2,50,47,5
s014,session_2,51,45,5
s014,session_2,52,34,5
s014,session_2,53,21,5
s014,session_2,54,40,5
s014,session_2,55,27,5
s014,session_2,56,31,5
s014,session_2,57,38,5
s014,session_2,58,42,5
s014,session_2,59,23,5
s014,session_2,60,37,5
s014,session_2,61,24,5
s014,session_2,62,26,5
s014,session_2,63,35,5
s014,session_2,64,31,5
s014,session_2,65,24,5
s014,session_2,66,23,5
s014,session_2,67,44,5
s014,session_2,68,29,5
s014,session_2,69,41,4
s014,session_2,70,32,4
s014,session_2,71,28,5
s014,session_2,72,27,5
s014,session_2,73,27,5
s014,session_2,74,33,5
s014,session_2,75,43,5
s014,session_2,76,30,5
s014,session_2,77,22,5
s014,session_2,78,23,5
s014,session_2,79,34,5
s014,session_2,80,36,5
s014,session_2,81,22,5
s014,session_2,82,22,5
s014,session_2,83,25,5
s014,session_2,84,23,5
s014,session_2,85,25,5
s014,session_2,86,46,5
s014,session_2,87,28,5
s014,session_2,88,38,5
s014,session_2,89,32,5
s014,session_2,90,33,5
s014,session_2,91,21,5
s014,session_2,92,21,5
s014,session_2,93,26,5
s014,session_2,94,29,5
s014,session_2,95,23,5
s014,session_2,96,35,5
s014,session_2,97,39,5
s014,session_2,98,30,5
s014,session_2,99,40,5
s014,session_2,100,23,5
s014,session_2,101,22,5
s014,session_2,102,23,5
s014,session_2,103,46,5
s014,session_2,104,35,5
s014,session_2,105,33,5
s014,session_2,106,41,5
s014,session_2,107,32,4
s014,session_2,108,31,5
s014,session_2,109,42,5
s014,session_2,110,27,5
s014,session_2,111,28,5
s014,session_2,112,23,3
s014,session_2,113,45,5
s014,session_2,114,30,5
s014,session_2,115,31,5
s014,session_2,116,36,5
s014,session_2,117,22,5
s014,session_2,118,21,5
s014,session_2,119,23,5
s014,session_2,120,30,5
s014,session_2,121,35,5
s014,session_2,122,33,5
s014,session_2,123,39,5
s014,session_2,124,34,5
s014,session_2,125,43,5
s014,session_2,126,23,5
s014,session_2,127,29,5
s014,session_2,128,25,5
s014,session_2,129,28,5
s014,session_2,130,24,5
s014,session_2,131,22,5
s014,session_2,132,21,5
s014,session_2,133,26,3
s014,session_2,134,47,5
s014,session_2,135,23,3
s014,session_2,136,31,5
s014,session_2,137,25,5
s014,session_2,138,25,5
s014,session_2,139,38,5
s014,session_2,140,34,5
s014,session_2,141,24,5
s014,session_2,142,30,5
s014,session_2,143,23,5
s014,session_2,144,45,5
s014,session_2,145,30,5
s014,session_2,146,28,5
s014,session_2,147,29,5
s014,session_2,148,34,5
s014,session_2,149,26,5
s014,session_2,150,35,5
s014,session_2,151,44,5
s014,session_2,152,27,5
s014,session_2,153,33,5
s014,session_2,154,21,5
s014,session_2,155,43,5
s014,session_2,156,31,5
s014,session_2,157,41,5
s014,session_2,158,37,5
s014,session_2,159,26,5
s014,session_2,160,22,5
s014,session_2,161,21,5
s014,session_2,162,29,5
s014,session_2,163,23,5
s014,session_2,164,27,5
s014,session_2,165,34,5
s014,session_2,166,23,5
s014,session_2,167,24,5
s014,session_2,168,22,5
s014,session_2,169,42,5
s014,session_2,170,23,5
s014,session_2,171,23,5
s014,session_2,172,36,5
s014,session_2,173,39,5
s014,session_2,174,23,5
s014,session_2,175,26,5
s014,session_2,176,33,5
s014,session_2,177,40,5
s014,session_2,178,23,5
s014,session_2,179,47,5
s014,session_2,180,22,5
s014,session_2,181,37,5
s014,session_2,182,28,5
s014,session_2,183,35,5
s014,session_2,184,46,5
s014,session_2,185,21,5
s014,session_2,186,32,5
s014,session_2,187,32,5
s014,session_2,188,25,5
